timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600081591730,360,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,508,193,36,36,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,360,0,0
1600081592090,677,Choose room from some hotel-1,200,OK,Thread Group 1 1-3,text,true,,8501,193,36,36,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,613,0,0
1600081591799,992,Explore pokhara package,200,OK,Thread Group 1 1-30,text,true,,9133,484,36,36,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",409,0,0
1600081591799,409,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-30,text,true,,557,242,36,36,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",409,0,0
1600081592208,583,Explore pokhara package-1,200,OK,Thread Group 1 1-30,text,true,,8576,242,36,36,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",575,0,0
1600081591803,1073,Visit homepage,200,OK,Thread Group 1 1-13,text,true,,9008,234,36,36,https://xceltrip.com.np/,390,0,0
1600081591803,390,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-13,text,true,,432,117,36,36,http://xceltrip.com.np/,390,0,0
1600081592193,683,Visit homepage-1,200,OK,Thread Group 1 1-13,text,true,,8576,117,36,36,https://xceltrip.com.np/,647,0,0
1600081583239,9665,Visit homepage,200,OK,Thread Group 1 1-27,text,true,,9008,234,36,36,https://xceltrip.com.np/,3528,0,2098
1600081583239,3528,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-27,text,true,,432,117,36,36,http://xceltrip.com.np/,3528,0,2098
1600081586769,6135,Visit homepage-1,200,OK,Thread Group 1 1-27,text,true,,8576,117,36,36,https://xceltrip.com.np/,5351,0,4965
1600081591829,1180,Choose room from some hotel,200,OK,Thread Group 1 1-15,text,true,,9009,386,36,36,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,401,0,0
1600081591829,401,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-15,text,true,,508,193,36,36,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,401,0,0
1600081592230,779,Choose room from some hotel-1,200,OK,Thread Group 1 1-15,text,true,,8501,193,36,36,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,778,0,0
1600081591937,1277,Visit homepage,200,OK,Thread Group 1 1-12,text,true,,9008,234,36,36,https://xceltrip.com.np/,346,0,0
1600081591937,346,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-12,text,true,,432,117,36,36,http://xceltrip.com.np/,346,0,0
1600081592284,930,Visit homepage-1,200,OK,Thread Group 1 1-12,text,true,,8576,117,36,36,https://xceltrip.com.np/,930,0,0
1600081592029,1221,Visit homepage,200,OK,Thread Group 1 1-18,text,true,,9008,234,36,36,https://xceltrip.com.np/,357,0,0
1600081592029,357,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-18,text,true,,432,117,36,36,http://xceltrip.com.np/,357,0,0
1600081592386,864,Visit homepage-1,200,OK,Thread Group 1 1-18,text,true,,8576,117,36,36,https://xceltrip.com.np/,864,0,0
1600081592014,1236,Explore pokhara package,200,OK,Thread Group 1 1-4,text,true,,9133,484,36,36,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",358,0,0
1600081592014,358,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-4,text,true,,557,242,36,36,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",358,0,0
1600081592372,878,Explore pokhara package-1,200,OK,Thread Group 1 1-4,text,true,,8576,242,36,36,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",877,0,0
1600081592044,1342,Explore pokhara package,200,OK,Thread Group 1 1-10,text,true,,9133,484,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",475,0,0
1600081592044,475,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-10,text,true,,557,242,37,37,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",475,0,0
1600081592520,866,Explore pokhara package-1,200,OK,Thread Group 1 1-10,text,true,,8576,242,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",866,0,0
1600081590264,3193,Visit homepage,200,OK,Thread Group 1 1-34,text,true,,9008,234,37,37,https://xceltrip.com.np/,1160,0,684
1600081590264,1160,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-34,text,true,,432,117,37,37,http://xceltrip.com.np/,1160,0,684
1600081591425,2032,Visit homepage-1,200,OK,Thread Group 1 1-34,text,true,,8576,117,37,37,https://xceltrip.com.np/,2011,0,1257
1600081592104,1378,Visit homepage,200,OK,Thread Group 1 1-9,text,true,,9008,234,37,37,https://xceltrip.com.np/,585,0,0
1600081592104,585,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-9,text,true,,432,117,37,37,http://xceltrip.com.np/,585,0,0
1600081592690,792,Visit homepage-1,200,OK,Thread Group 1 1-9,text,true,,8576,117,37,37,https://xceltrip.com.np/,792,0,0
1600081592119,1375,Visit homepage,200,OK,Thread Group 1 1-16,text,true,,9008,234,37,37,https://xceltrip.com.np/,650,0,0
1600081592119,650,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-16,text,true,,432,117,37,37,http://xceltrip.com.np/,650,0,0
1600081592771,723,Visit homepage-1,200,OK,Thread Group 1 1-16,text,true,,8576,117,37,37,https://xceltrip.com.np/,723,0,0
1600081590468,3139,Choose room from some hotel,200,OK,Thread Group 1 1-14,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,2300,0,0
1600081590468,2300,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-14,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,2300,0,0
1600081592769,838,Choose room from some hotel-1,200,OK,Thread Group 1 1-14,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,838,0,0
1600081592119,1494,Explore pokhara package,200,OK,Thread Group 1 1-19,text,true,,9133,484,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",650,0,0
1600081592119,650,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-19,text,true,,557,242,37,37,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",650,0,0
1600081592771,842,Explore pokhara package-1,200,OK,Thread Group 1 1-19,text,true,,8576,242,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",842,0,0
1600081592222,1419,Visit homepage,200,OK,Thread Group 1 1-2,text,true,,9008,234,37,37,https://xceltrip.com.np/,682,0,0
1600081592222,682,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-2,text,true,,432,117,37,37,http://xceltrip.com.np/,682,0,0
1600081592253,1388,Choose room from some hotel,200,OK,Thread Group 1 1-23,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,653,0,0
1600081592905,736,Visit homepage-1,200,OK,Thread Group 1 1-2,text,true,,8576,117,37,37,https://xceltrip.com.np/,736,0,0
1600081592253,653,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-23,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,653,0,0
1600081592907,734,Choose room from some hotel-1,200,OK,Thread Group 1 1-23,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,734,0,0
1600081592284,1430,Explore pokhara package,200,OK,Thread Group 1 1-20,text,true,,9133,484,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",947,0,0
1600081592284,947,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-20,text,true,,557,242,37,37,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",947,0,0
1600081593232,482,Explore pokhara package-1,200,OK,Thread Group 1 1-20,text,true,,8576,242,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",457,0,0
1600081592294,1443,Choose room from some hotel,200,OK,Thread Group 1 1-21,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,934,0,0
1600081592294,934,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-21,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,934,0,0
1600081593229,508,Choose room from some hotel-1,200,OK,Thread Group 1 1-21,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,486,0,0
1600081592318,1457,Choose room from some hotel,200,OK,Thread Group 1 1-24,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,913,0,0
1600081592318,913,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-24,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,913,0,0
1600081593233,542,Choose room from some hotel-1,200,OK,Thread Group 1 1-24,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,533,0,0
1600081592370,1415,Explore pokhara package,200,OK,Thread Group 1 1-32,text,true,,9133,484,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",879,0,0
1600081592370,879,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-32,text,true,,557,242,37,37,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",879,0,0
1600081593250,535,Explore pokhara package-1,200,OK,Thread Group 1 1-32,text,true,,8576,242,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",532,0,0
1600081592425,1366,Choose room from some hotel,200,OK,Thread Group 1 1-6,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,853,0,0
1600081592425,853,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-6,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,853,0,0
1600081593279,512,Choose room from some hotel-1,200,OK,Thread Group 1 1-6,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,511,0,0
1600081592520,1280,Explore pokhara package,200,OK,Thread Group 1 1-7,text,true,,9133,484,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",771,0,0
1600081592520,771,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-7,text,true,,557,242,37,37,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",771,0,0
1600081593291,509,Explore pokhara package-1,200,OK,Thread Group 1 1-7,text,true,,8576,242,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",509,0,0
1600081592435,1383,Choose room from some hotel,200,OK,Thread Group 1 1-28,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,836,0,0
1600081592435,836,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-28,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,836,0,0
1600081593272,546,Choose room from some hotel-1,200,OK,Thread Group 1 1-28,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,546,0,0
1600081592452,1383,Choose room from some hotel,200,OK,Thread Group 1 1-29,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,837,0,0
1600081592452,837,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-29,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,837,0,0
1600081593289,546,Choose room from some hotel-1,200,OK,Thread Group 1 1-29,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,546,0,0
1600081592479,1365,Choose room from some hotel,200,OK,Thread Group 1 1-5,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,811,0,0
1600081592479,811,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-5,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,811,0,0
1600081593290,554,Choose room from some hotel-1,200,OK,Thread Group 1 1-5,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,546,0,0
1600081592498,1370,Choose room from some hotel,200,OK,Thread Group 1 1-8,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,792,0,0
1600081592498,792,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-8,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,792,0,0
1600081593290,578,Choose room from some hotel-1,200,OK,Thread Group 1 1-8,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,578,0,0
1600081592039,1835,Visit homepage,200,OK,Thread Group 1 1-1,text,true,,9008,234,37,37,https://xceltrip.com.np/,1347,0,0
1600081592039,1347,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-1,text,true,,432,117,37,37,http://xceltrip.com.np/,1347,0,0
1600081593388,486,Visit homepage-1,200,OK,Thread Group 1 1-1,text,true,,8576,117,37,37,https://xceltrip.com.np/,486,0,0
1600081592534,1352,Visit homepage,200,OK,Thread Group 1 1-26,text,true,,9008,234,37,37,https://xceltrip.com.np/,853,0,0
1600081592534,853,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-26,text,true,,432,117,37,37,http://xceltrip.com.np/,853,0,0
1600081593388,498,Visit homepage-1,200,OK,Thread Group 1 1-26,text,true,,8576,117,37,37,https://xceltrip.com.np/,497,0,0
1600081592512,1385,Visit homepage,200,OK,Thread Group 1 1-22,text,true,,9008,234,37,37,https://xceltrip.com.np/,876,0,0
1600081592512,876,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-22,text,true,,432,117,37,37,http://xceltrip.com.np/,876,0,0
1600081593388,509,Visit homepage-1,200,OK,Thread Group 1 1-22,text,true,,8576,117,37,37,https://xceltrip.com.np/,509,0,0
1600081592638,1270,Explore pokhara package,200,OK,Thread Group 1 1-11,text,true,,9133,484,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",758,0,0
1600081592638,758,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-11,text,true,,557,242,37,37,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",758,0,0
1600081593396,512,Explore pokhara package-1,200,OK,Thread Group 1 1-11,text,true,,8576,242,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",512,0,0
1600081592769,1166,Visit homepage,200,OK,Thread Group 1 1-3,text,true,,9008,234,37,37,https://xceltrip.com.np/,731,0,0
1600081592769,731,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-3,text,true,,432,117,37,37,http://xceltrip.com.np/,731,0,0
1600081593500,435,Visit homepage-1,200,OK,Thread Group 1 1-3,text,true,,8576,117,37,37,https://xceltrip.com.np/,435,0,0
1600081592878,1299,Explore pokhara package,200,OK,Thread Group 1 1-13,text,true,,9133,484,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",740,0,0
1600081592878,740,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-13,text,true,,557,242,37,37,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",740,0,0
1600081593619,558,Explore pokhara package-1,200,OK,Thread Group 1 1-13,text,true,,8576,242,37,37,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",558,0,0
1600081592793,1399,Choose room from some hotel,200,OK,Thread Group 1 1-30,text,true,,9009,386,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,817,0,0
1600081592793,817,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-30,text,true,,508,193,37,37,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,817,0,0
1600081593611,581,Choose room from some hotel-1,200,OK,Thread Group 1 1-30,text,true,,8501,193,37,37,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,581,0,0
1600081587233,7046,Visit homepage,200,OK,Thread Group 1 1-31,text,true,,9008,234,38,38,https://xceltrip.com.np/,3206,0,1451
1600081587233,3206,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-31,text,true,,432,117,38,38,http://xceltrip.com.np/,3206,0,1451
1600081590440,3839,Visit homepage-1,200,OK,Thread Group 1 1-31,text,true,,8576,117,38,38,https://xceltrip.com.np/,3839,0,3179
1600081592904,1440,Explore pokhara package,200,OK,Thread Group 1 1-27,text,true,,9133,484,38,38,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",736,0,0
1600081592904,736,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-27,text,true,,557,242,38,38,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",736,0,0
1600081593640,704,Explore pokhara package-1,200,OK,Thread Group 1 1-27,text,true,,8576,242,38,38,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",704,0,0
1600081589244,5110,Visit homepage,200,OK,Thread Group 1 1-33,text,true,,9008,234,38,38,https://xceltrip.com.np/,1913,0,1422
1600081589244,1913,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-33,text,true,,432,117,38,38,http://xceltrip.com.np/,1913,0,1422
1600081591158,3196,Visit homepage-1,200,OK,Thread Group 1 1-33,text,true,,8576,117,38,38,https://xceltrip.com.np/,3196,0,2524
1600081593216,1152,Explore pokhara package,200,OK,Thread Group 1 1-12,text,true,,9133,484,38,38,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",472,0,0
1600081593216,472,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-12,text,true,,557,242,38,38,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",472,0,0
1600081593690,678,Explore pokhara package-1,200,OK,Thread Group 1 1-12,text,true,,8576,242,38,38,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",677,0,0
1600081593251,1121,Explore pokhara package,200,OK,Thread Group 1 1-18,text,true,,9133,484,38,38,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",515,0,0
1600081593251,515,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-18,text,true,,557,242,38,38,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",515,0,0
1600081593766,606,Explore pokhara package-1,200,OK,Thread Group 1 1-18,text,true,,8576,242,38,38,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",606,0,0
1600081591286,4158,Visit homepage,200,OK,Thread Group 1 1-35,text,true,,9008,234,39,39,https://xceltrip.com.np/,745,0,422
1600081591286,745,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-35,text,true,,432,117,39,39,http://xceltrip.com.np/,745,0,422
1600081592032,3412,Visit homepage-1,200,OK,Thread Group 1 1-35,text,true,,8576,117,39,39,https://xceltrip.com.np/,3408,0,1824
1600081593387,2080,Choose room from some hotel,200,OK,Thread Group 1 1-10,text,true,,9009,386,39,39,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,486,0,0
1600081593387,486,Choose room from some hotel-0,301,Moved Permanently,Thread Group 1 1-10,text,true,,508,193,39,39,http://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,486,0,0
1600081593873,1594,Choose room from some hotel-1,200,OK,Thread Group 1 1-10,text,true,,8501,193,39,39,https://xceltrip.com.np/searchresult/5df952945340354cb35b36e8/5f5f3447a4a898308af6a440/XCELA/Pokhara,1594,0,0
1600081581198,14358,Visit homepage,200,OK,Thread Group 1 1-25,text,true,,9008,234,39,39,https://xceltrip.com.np/,4017,0,1563
1600081581198,4017,Visit homepage-0,301,Moved Permanently,Thread Group 1 1-25,text,true,,432,117,39,39,http://xceltrip.com.np/,4017,0,1563
1600081585216,10340,Visit homepage-1,200,OK,Thread Group 1 1-25,text,true,,8576,117,39,39,https://xceltrip.com.np/,10323,0,8669
1600081593458,2229,Explore pokhara package,200,OK,Thread Group 1 1-34,text,true,,9133,484,39,39,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",451,0,0
1600081593458,451,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-34,text,true,,557,242,39,39,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",451,0,0
1600081593910,1777,Explore pokhara package-1,200,OK,Thread Group 1 1-34,text,true,,8576,242,39,39,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",1777,0,0
1600081593482,2233,Explore pokhara package,200,OK,Thread Group 1 1-9,text,true,,9133,484,39,39,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",444,0,0
1600081593482,444,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-9,text,true,,557,242,39,39,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",444,0,0
1600081593926,1789,Explore pokhara package-1,200,OK,Thread Group 1 1-9,text,true,,8576,242,39,39,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",1789,0,0
1600081593494,2239,Explore pokhara package,200,OK,Thread Group 1 1-16,text,true,,9133,484,39,39,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",434,0,0
1600081593494,434,Explore pokhara package-0,301,Moved Permanently,Thread Group 1 1-16,text,true,,557,242,39,39,"http://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",434,0,0
1600081593928,1805,Explore pokhara package-1,200,OK,Thread Group 1 1-16,text,true,,8576,242,39,39,"https://xceltrip.com.np/searchpackages?adult_count=1&child_count=0&checkIn=2020-09-14&formatted_address=Pokhara,%20Nepal&city=Pokhara&country_code=NP",1805,0,0
